Doctor ID,Doctor Age,Doctor Location,Doctor Type,Experience (Years),Patients in Lifetime,Patients in Queue
2391,71.0,28,46,29.144786113116705,1915.17217849276,40.80308175562912
2165,55.0,-7,46,27.326091900230065,2496.472210011418,48.94640243523473
2857,122.0,87,53,1.632450376443341,445.3165828559817,10.607816470301843
2258,106.0,98,14,8.46594016615083,995.7784417665524,20.792568671153173
2876,90.0,64,12,16.767944212675772,1433.487761256632,29.67117024470973
2170,74.0,118,28,19.04005060015061,2026.5355954506565,38.18774008202518
2202,58.0,108,28,26.436672091051744,2587.5855090005725,48.01043667259921
2576,111.0,79,61,8.925159572523608,543.4823329610109,9.279240328516638
2476,95.0,64,100,12.752873215706572,992.9523883694188,19.35625028746688
2824,79.0,74,16,20.16427484899742,1544.2909128586375,30.102355164570778
2989,63.0,98,38,19.24643201994001,2000.9645895357369,38.36689685407269
2128,47.0,65,38,28.909284899446583,2405.1777133760747,50.60847349131056
2364,126.0,24,97,1.520901482073886,565.2295884894255,8.08032037183474
2748,110.0,22,38,10.473062120673534,1091.235479559026,20.704179183994288
2967,94.0,21,60,20.582093521981417,1470.8567774022554,31.489814838380028
2928,78.0,-16,3,19.63357370969243,2077.747499019681,40.46463977891079
2634,62.0,51,3,30.24119625208971,2473.496664820953,48.02814430806178
2266,130.0,52,23,9.084240559129718,400.4792643979745,9.638753274457256
2910,114.0,67,74,16.876670129681305,1058.4205928328324,18.89678790260882
2140,98.0,52,26,15.34975086425712,1556.7600267796329,29.770097948452023
2429,82.0,93,68,27.987113862620276,1981.0733042123,40.8296486598251
2583,66.0,45,68,25.50210180967465,2493.287984714744,50.3714719373425
2655,105.0,18,28,11.7103918468513,557.4587227798097,11.891969921146924
2347,89.0,27,54,16.277058952914395,980.30327868674,21.96731208748281
2746,73.0,27,51,23.17776533711133,1524.4065316880333,28.357724287799464
2348,57.0,41,74,18.663343829441057,1923.1442687302504,41.09212064333889
2841,41.0,-30,74,29.94272799026175,2505.630794531912,48.24174731240952
2706,144.0,67,16,7.514914540964217,538.6772348422224,8.411892179070948
2047,128.0,50,29,7.023559421223919,1054.0728774557758,19.8370536541951
2475,112.0,60,83,12.8957183764846,1582.0055980986526,28.04174705115753
2772,96.0,84,4,27.201805547445524,2099.612476921635,41.04817005003617
2151,80.0,48,4,28.93865806764129,2409.091510123783,50.96357022330345
2800,68.0,64,89,3.992436616288733,543.1017308762129,10.463084948428866
2265,52.0,55,85,11.763717952767095,995.5585656271186,21.58591511884388
2871,36.0,55,94,15.947371549172784,1561.4926302435265,28.04195541763185
2484,20.0,68,58,24.11961980219649,2021.8419326840155,41.62032863420747
2721,4.0,94,58,34.986816892818666,2465.330442406792,49.45465474407924
2949,123.0,81,71,4.99266347306852,482.9509588094956,11.096833375805431
2357,107.0,80,92,7.716637787604909,952.2310199562554,20.31501070662445
2646,91.0,72,100,22.294034736326683,1477.8946163841083,30.30232777556629
2635,75.0,50,55,19.921800712264645,1996.3407113958167,38.00019631496451
2075,59.0,101,55,32.7658534959837,2562.262259325286,49.88859788398464
2289,75.0,24,17,11.9556293139101,576.2281938642784,10.204634824013215
2750,59.0,22,46,13.948371463117608,937.7856725405364,18.66641024349965
2506,43.0,38,56,14.909461736995326,1587.5578659701064,31.163641125095
2862,27.0,13,76,25.107629946948443,2034.4999609620463,41.66587601319954
2933,11.0,-17,76,31.570473219214243,2421.638297054934,51.913263726289394
2583,78.0,86,80,10.4312616957904,443.99321433063744,9.112696717625171
2500,62.0,88,77,6.4649641856782365,995.0756448104928,18.51585442701015
2035,46.0,72,100,18.012036394690686,1444.3268862871714,30.64719527521508
2511,30.0,67,20,20.91810417757271,1976.7124936195116,41.65895293733857
2340,14.0,104,20,29.686031597754333,2582.545861069007,48.7777915950021
2978,88.0,44,49,0.1678787085580393,522.2989692813719,10.687654742394606
2428,72.0,35,9,15.668156911756938,925.7966240834194,19.298071648686665
2244,56.0,79,98,14.798816682168038,1496.669618947147,30.73089871528229
2262,40.0,48,31,28.141270475228374,2095.329673834208,41.7580946882802
2179,24.0,10,31,33.5232288631815,2538.7602549784224,50.45216027893521
2931,124.0,88,34,11.04513622189214,451.1057763182956,10.014898770898558
2088,108.0,99,25,11.708419359461882,962.8362085038816,19.316313725988465
2644,92.0,70,94,20.42417115559151,1491.4911759998397,31.410837530392136
2018,76.0,121,16,26.62920934230421,1970.9832758825053,38.96325895445227
2186,60.0,68,16,35.32702578510661,2533.291832060068,48.0346196740398
2557,94.0,43,43,1.776964305095528,489.243971197346,8.6025301187582
2390,78.0,54,75,11.646668902184636,1082.3220475762337,18.760402662855963
2500,62.0,48,18,19.22339509357997,1408.4529641484744,29.56835890207996
2459,46.0,35,64,22.49823631938568,2047.5208279803676,39.59647949147272
2217,30.0,40,64,31.834295885672507,2542.122473588298,50.61707697627288
2798,96.0,28,20,5.430800830339654,472.71588264538,11.040968849684074
2632,80.0,20,18,11.6669958892201,1061.7272779974892,20.878675798733752
2475,64.0,13,30,16.125443041196228,1599.3377011278508,28.812435157480785
2250,48.0,-17,74,27.64652407262882,1913.224306683046,39.80937128083756
2427,32.0,38,74,29.242275679766163,2555.948850817905,49.6747513311678
2682,94.0,59,51,1.7888896341899931,445.11315689123984,10.571946002538938
2415,78.0,64,28,7.317938626719524,1022.045929823164,21.117663755937897
2409,62.0,34,96,12.65117099785868,1545.8607243947238,30.628716937409017
2167,46.0,84,5,20.402844791087663,1961.057149397288,41.03787490985143
2612,30.0,52,5,28.51196203618316,2477.834684312413,49.69803744264671
2291,113.0,70,70,5.447988182822254,535.090543100502,10.790865632096208
2086,97.0,61,67,9.941798786911512,921.168349754982,19.87670402169205
2982,81.0,101,98,13.739184202027833,1536.200689635776,28.37946392192267
2547,65.0,89,76,24.011607862558712,2062.186726011632,38.30848233543715
2562,49.0,111,76,28.99554750848589,2598.01730868036,50.72893304053832
2488,96.0,82,77,5.450005813455029,528.1156170900747,8.86104410582985
2165,80.0,73,47,7.884754876362287,926.581373701872,18.67355657575504
2450,64.0,58,8,18.970298043368075,1417.0948615355032,29.905712059694235
2094,48.0,84,33,23.19097688926336,1955.9346242352517,40.196959798355465
2726,32.0,36,33,24.05403200399392,2561.987349702704,49.14885178752252
2210,71.0,82,46,5.464406225779497,567.9625414564267,9.223949635386916
2527,55.0,82,14,8.42492751105515,1049.9853984203558,19.73144706395752
2299,39.0,76,9,22.36874362743894,1495.1510331195598,29.549343579881352
2490,23.0,61,30,19.68567640595286,1911.3690331735445,39.5704803073328
2386,7.0,132,30,31.831971935555824,2489.4313874935656,50.27458254550753
2532,77.0,21,6,10.742318098752188,541.8151883770925,8.898411222491735
2517,61.0,16,48,16.615360424932266,1005.3797609973544,19.955365585575503
2212,45.0,46,11,19.65141637838687,1551.9439986909267,29.38893356338077
2335,29.0,56,55,22.786636291954096,1943.4032010951173,38.13256031069473
2191,13.0,-21,55,27.088603192404985,2528.755368891885,48.12216700529979
2044,144.0,71,50,8.306278314563171,567.4617553575429,10.457099053908571
2261,128.0,66,31,15.369893954551,918.5200635662316,18.92914986215169
2489,112.0,59,12,15.327679832408316,1422.3730428652857,30.866023351858495
2985,96.0,100,33,29.129294703713946,2006.8111126570225,40.37572208328396
2888,80.0,103,33,29.24918561920865,2451.784017725985,49.73219552861546
2379,119.0,67,48,2.7148012918937887,510.8689298637061,10.599685146196126
2576,103.0,64,27,7.9910723987623165,1099.4279120104304,20.994366995063988
2238,87.0,72,23,23.769538587084163,1559.1259516263335,29.629452991842506
2940,71.0,90,43,29.098473023320924,2067.2839110733958,38.981781475702064
2071,55.0,45,43,25.252314319740183,2485.0445746635974,51.57547147252667
2470,67.0,39,74,0.8098189480946361,485.7109857771876,11.259979590809152
2628,51.0,64,67,9.21286267933048,925.8094574773309,18.65025819028794
2683,35.0,42,45,23.74456831505829,1506.282383162788,30.63263886249772
2586,19.0,13,36,18.91157715733168,1935.4339063690568,40.36040293217327
2307,3.0,91,36,27.683898464056107,2505.036240072971,48.03266640824076
2376,128.0,100,93,0.6218045932887102,488.1037107481967,11.131832244686557
2561,112.0,79,39,16.460188585047614,1049.7203399113082,19.654680641912947
2888,96.0,101,81,22.452446960654928,1540.4030463853874,28.743383083573512
2243,80.0,88,36,21.130664898262115,1933.499714794783,38.10542501229402
2853,64.0,91,36,25.042182531612635,2594.1160985581805,51.0128855999556
2304,110.0,1,73,8.632292882167823,512.0495431659187,8.695457709996557
2065,94.0,6,74,7.896473393400455,1023.955872309596,19.22951149630842
2976,78.0,-11,46,18.75583415693655,1568.4320171506986,30.206194903476558
2349,62.0,-13,57,19.141117742630257,1914.713834599795,39.78817948049825
2034,46.0,14,57,28.469050682100256,2443.5593517280868,51.3064578326743
2716,120.0,20,88,7.6480549355322704,523.151291873026,11.48166717070668
2689,104.0,4,43,8.116562461553169,1005.7883145923928,18.11656136144924
2244,88.0,-3,18,18.31005439512332,1438.271010246985,29.25541470738533
2938,72.0,41,42,18.75377368292049,1926.350982596457,38.72973960333651
2366,56.0,54,42,26.886144288329408,2407.830227176877,48.87401258302571
2098,74.0,89,2,10.630838794092735,587.1850445357514,9.584622507466625
2221,58.0,107,10,9.930090307417665,1098.2752294888755,21.941328053758976
2821,42.0,86,43,14.685266771011824,1472.9424119360258,31.95632372455554
2889,26.0,72,62,24.04228632495035,2000.8773998625936,40.15418524673707
2417,10.0,57,62,28.151629981634017,2596.0937690125925,49.66377108520263
2710,71.0,39,4,5.526749548094058,580.3537324450643,11.906350539930012
2591,55.0,52,93,12.109675619915716,1078.8868948632337,18.027592397212956
2527,39.0,66,16,20.37102149605232,1478.5001318829984,29.89678197045409
2362,23.0,68,84,19.56477856134822,1976.009530778336,40.20977303474356
2323,7.0,85,84,31.788358113031883,2515.9087837139105,48.39088142784881
2529,78.0,79,89,6.334233771602551,431.78052498600704,9.823026871204268
2785,62.0,87,99,6.751322863133272,1045.0292433642364,20.092993060474853
2679,46.0,103,44,18.17294258694456,1528.2584933758824,28.258909697684484
2123,30.0,106,0,19.456582821992203,2021.0627418163867,38.06754593400713
2496,14.0,122,0,32.87244535790872,2488.128880521921,50.92486004247485
2760,93.0,44,50,1.3837891082417908,485.4631717453462,9.359289757112784
2388,77.0,56,77,11.21480428495319,905.5923777506712,18.36569029034659
2122,61.0,17,8,14.764295190476115,1478.0089351438712,31.41577294642397
2377,45.0,76,28,26.69097644504977,1946.0547926388545,39.00832281640329
2478,29.0,83,28,32.74435056391101,2456.709877460028,51.47609104091295
2450,91.0,25,56,2.858073078995985,450.4593427019295,8.325676309392254
2240,75.0,27,24,15.773351859208738,974.2416140993428,18.874669929942925
2009,59.0,36,1,18.35643401037754,1457.3461808700774,30.041946050862062
2501,43.0,5,71,28.87882386084728,2049.211990168595,39.93452938653262
2303,27.0,-2,71,28.1732941903292,2583.265131362757,50.19617855427991
2063,121.0,78,19,6.96826426180085,482.09862665806605,8.801076004482708
2043,105.0,90,100,8.207974179071465,988.1186301839696,18.809897495820653
2401,89.0,115,40,15.409560422936856,1582.5052565664012,28.437595355645517
2581,73.0,66,45,22.207655973920676,2052.5378542102235,40.40282775530801
2753,57.0,51,45,32.42476602845694,2508.2978518380105,49.64263726263173
2475,67.0,40,0,1.0852070845722932,441.71826121338006,8.221024471724418
2238,51.0,55,30,8.065364747137021,1054.91244326691,20.140870728650697
2121,35.0,16,66,21.383418442559723,1502.687678370631,31.47989801815456
2675,19.0,48,38,19.037748196436404,2003.3129486091088,41.06228156262222
2298,3.0,-3,38,31.173639312559768,2497.6907326155865,51.89199775713715
2816,88.0,97,73,10.274336658901616,495.2308266050073,8.524632844104543
2011,72.0,99,31,8.040314840099558,989.941044914916,19.82959408801208
2046,56.0,116,3,13.553800960528353,1547.5898401719378,31.547291481795845
2533,40.0,93,25,22.715973536859515,1922.3913149743023,38.9877139953584
2157,24.0,90,25,35.26820490316915,2529.2563822214147,50.95954419861197
2407,111.0,81,19,9.89237115054521,409.30574044953966,9.296844541320494
2577,95.0,74,62,17.769852731452332,1053.4886635048165,20.791279465971407
2813,79.0,69,40,22.24672591779017,1532.6827366067528,29.541193859358216
2371,63.0,61,60,19.758718458628927,1939.5912497339696,39.42419941433192
2787,47.0,110,60,25.79335855461572,2517.305247700792,48.33104368562609
2259,69.0,45,85,5.88818496091948,477.74808129063393,9.427011261469392
2668,53.0,51,54,17.465231998554362,1046.0940857528635,20.95234968462336
2068,37.0,21,25,17.577867599634516,1403.9018724632265,28.760730124749145
2717,21.0,9,42,28.993865940249755,2049.3902741928314,40.06321106171357
2773,5.0,3,42,31.427910029958245,2582.123638093822,50.9042573189847
2926,79.0,7,99,8.163537840373527,572.5037322062693,9.325291641885292
2751,63.0,-7,53,10.559495540443738,1036.8018987174114,19.381635504400037
2554,47.0,-2,48,21.63227792109893,1421.1439034869454,30.771747672836803
2112,31.0,-33,74,26.51361136119465,2007.5521633495111,40.870894568776805
2345,15.0,37,74,24.30954344205292,2502.849022774518,49.19004335661476
2246,83.0,9,55,11.188910369159265,443.15144003673385,10.063511293290723
2968,67.0,4,11,10.216470990186776,948.2021641027712,19.425007813952625
2836,51.0,22,16,16.1158594526311,1442.737052198233,29.32077650893604
2412,35.0,-5,46,20.71898552294293,2020.5812516144051,38.61869337216332
2518,19.0,-20,46,34.70552273540217,2548.322828141355,50.75379921479911
2344,109.0,41,84,3.4590234838424747,520.8212862482474,9.028570301511012
2124,93.0,54,10,6.830570965015503,979.2171567013538,21.672101865434325
2120,77.0,48,14,14.076042590858847,1495.2747933166256,31.558684236829457
2972,61.0,0,6,20.25589550453093,1985.929702798332,38.79459610986719
2768,45.0,-8,6,31.335940973906453,2596.500620414156,51.05259728368812
2950,89.0,64,5,3.996598996140392,487.6586054935167,8.781296545600439
2933,73.0,43,8,16.13963416162881,1096.4405628354932,20.57092546048223
2188,57.0,55,17,20.689878948247383,1528.9446447029725,30.530124411491784
2016,41.0,74,49,23.162358395152427,2034.209253386232,38.19585824235425
2281,25.0,10,49,31.273482202359453,2416.3627896782214,48.28078156459953
2204,136.0,22,31,10.972166963366073,428.8590679743152,8.013346500028689
2250,120.0,1,89,16.46273914749666,913.8120609806664,19.704891850678383
2628,104.0,10,66,22.14419888579618,1558.218155495255,31.79929514431725
2611,88.0,-26,76,18.88033743710622,2017.3204609435977,38.97332564910877
2413,72.0,44,76,32.252242027579186,2489.349493833508,51.42285203262959
2044,79.0,94,45,10.581016869833258,471.2963101187398,10.428857049928812
2427,63.0,90,57,11.510739138114095,1084.4190202173725,18.46893614500422
2381,47.0,82,76,17.74548284478063,1449.8217067842827,29.360395666954226
2836,31.0,118,33,29.07277832702226,1983.2871694164137,39.383779339862166
2942,15.0,62,33,34.891638532160684,2567.1428843682447,49.09440009514327
2414,91.0,47,67,9.61600760338807,438.1629563942824,8.062830972157801
2343,75.0,41,48,12.805866151817233,911.8718226407314,18.059783179864446
2338,59.0,51,30,19.076004671876294,1546.4632067988182,29.44694814842504
2204,43.0,45,41,22.14185996549932,1947.9663466848792,40.83988172308467
2059,27.0,95,41,30.25531866700556,2438.0074636994245,49.70727912070187
2325,130.0,81,87,1.9117005626325851,456.8225903295021,9.30923290918508
2047,114.0,84,50,8.1374219902539,1081.0884124958302,19.39430524880848
2653,98.0,112,3,16.695477073941113,1400.3231371683646,28.171953238523685
2664,82.0,82,51,28.396153031463857,1932.9001224573772,41.73440493947689
2807,66.0,121,51,24.218019566579738,2583.2351683041456,48.450477406242
2869,68.0,67,19,2.819713634123395,544.9578804969258,9.24214792450828
2534,52.0,59,15,15.589855486300632,1032.1211089452734,20.681627055756884
2062,36.0,55,49,15.309437626821504,1449.0646066755512,29.987290480383795
2957,20.0,77,60,19.7623138451808,2083.2013355869526,38.41484041638998
2997,4.0,46,60,29.025493419473943,2408.5563457692488,50.47749726280704
2981,80.0,59,75,6.478965424981156,580.451495929949,8.814920952149071
2684,64.0,84,96,14.349514795079353,989.4206292053988,18.96141136958276
2248,48.0,87,6,16.294836209092427,1516.5906764907727,30.05533597423217
2282,32.0,104,57,25.52819428580768,2015.676607739512,39.28588555962709
2453,16.0,51,57,32.147721654063595,2575.0999023487348,51.55597419391272
2116,84.0,48,35,1.6351230074198804,433.5647423402958,9.694919489136517
2536,68.0,33,2,8.232393634979415,1098.2324019297375,19.8007357671248
2429,52.0,46,100,19.536770198737003,1527.930997221523,28.570029464531743
2452,36.0,74,95,18.38268827771457,1948.9168603459727,39.578985344300925
2105,20.0,1,95,35.44812439162294,2556.1073541713304,49.13482048771261
2597,78.0,65,79,6.567237923523507,519.306145949768,10.05410438026914
2690,62.0,61,60,14.870553125000509,1056.3896146886457,21.242437817437843
2015,46.0,67,84,22.723153210144453,1505.512044627224,31.094809924586908
2301,30.0,67,83,25.24385228413683,2014.8826659332733,39.66137727105984
2491,14.0,54,83,35.34452161892843,2474.4475596466264,48.20223834319057
2823,103.0,43,71,3.618483809889175,495.33325748949,11.71083049884322
2280,87.0,31,64,8.696116733239108,1060.0468008079006,18.71203285769869
2231,71.0,52,92,15.59232082358365,1486.357824737576,28.79016490670584
2497,55.0,77,35,26.06962207750248,1940.9562585077424,40.414491565701866
2162,39.0,11,35,29.22335871857476,2449.250489252061,48.87504489072416
2151,100.0,24,43,6.798402514021118,521.7075027535225,8.278572977560493
2759,84.0,34,20,16.606940438628282,991.4668110419988,18.034364568142035
2948,68.0,50,57,18.3311293457246,1437.3423078519927,31.23771007808427
2410,52.0,0,81,19.293042769817323,2099.648054625579,38.8692086925056
2082,36.0,40,81,25.747834792896317,2431.088217340312,50.96125245796598
2530,80.0,75,30,4.911765444332699,408.0523813298274,9.131368073457786
2062,64.0,72,49,14.229497519323417,985.7036223830452,21.31055906002648
2674,48.0,42,15,14.071569412980478,1473.267569403227,29.812986661974712
2597,32.0,69,58,19.946653904929143,1971.4270482268828,40.378591310462646
2750,16.0,60,58,26.65278313736788,2581.17837788865,48.5531820572696
2212,74.0,24,50,5.985477845029103,506.5649543995969,10.20046131810695
2617,58.0,15,45,7.01200682424961,979.9738440000492,19.355678408397672
2711,42.0,8,83,19.334450911592334,1439.2427200673085,31.74980844637159
2000,26.0,27,26,18.241280662248567,1962.044819774444,38.63639510593118
2262,10.0,32,26,35.38044799152889,2524.6493300450625,49.22349230577345
2433,109.0,67,62,2.3525101071954597,456.60018170219206,11.077188356353052
2700,93.0,59,36,8.664940876392903,1014.9536816290106,21.378666692056125
2321,77.0,59,10,14.375691147613924,1439.8771271277958,31.823161074035944
2347,61.0,109,33,25.628080225815783,1916.73315262847,39.148567484100575
2885,45.0,91,33,30.92912089658564,2546.266605944086,48.08371752907077
2575,88.0,26,3,2.135826618019041,531.2324472724504,10.70116518682094
2723,72.0,20,51,14.110435904188115,1013.299218622403,19.818805280976537
2770,56.0,51,10,12.094903186852203,1559.2310179020708,29.136889664061385
2023,40.0,39,67,25.511601238662447,2018.4184103134105,40.63044762396523
2165,24.0,2,67,27.482439610439336,2565.354675836169,49.718023344130245
2918,87.0,10,63,11.718231394473287,460.38116846810107,10.94580745294513
2067,71.0,37,60,8.186160564094621,973.1768279547032,18.418881530553183
2347,55.0,37,15,23.253320578384077,1579.5929676043424,30.962315289006884
2469,39.0,59,45,27.50592859532725,2023.1276891330008,38.36726621163294
2972,23.0,65,45,35.27731930747814,2473.835820117805,50.39178302609543
2880,144.0,105,71,7.021960300450877,538.7337308074729,10.295901702810838
2370,128.0,116,29,7.482118112501313,1024.6926450389017,21.119062489161333
2506,112.0,94,9,23.30349246925619,1491.3177680836773,29.717583266590456
2772,96.0,100,77,25.01206598936684,1982.4866034061183,41.10325700157567
2015,80.0,88,77,32.445840085144035,2499.551494737233,51.11929270006328
2190,136.0,4,45,5.24370064187816,552.2346485743694,8.055713778173757
2619,120.0,-2,87,8.7150717777223,948.8134331431316,21.754417384950536
2361,104.0,-7,65,18.37282949670428,1579.8304562521528,31.365726697761765
2493,88.0,-2,50,20.559257494650108,2001.187645655283,40.48066035392087
2911,72.0,-5,50,24.019935832289605,2493.684088576437,49.516152597335946
2476,80.0,41,46,3.0058168827879763,524.3873735448688,10.047261718266205
2694,64.0,62,18,8.38026645962602,900.1303178401505,20.36842768805489
2347,48.0,47,52,20.76325979629951,1446.1656450470914,28.45855074448217
2083,32.0,43,44,29.679498831145427,2094.2921418140218,39.54207136069707
2327,16.0,82,44,32.305051002729215,2585.913046534678,49.35911533455389
2439,69.0,11,96,9.140950442757482,538.7579081592785,8.459874623649506
2411,53.0,32,20,12.467591391320656,1030.8683330183046,21.42103153671645
2644,37.0,1,98,19.391296596985157,1562.0976422696633,31.49575927941287
2769,21.0,54,82,22.30523455897665,2057.410406547279,39.23273478013162
2190,5.0,0,82,35.80104498329707,2461.889646432722,48.13490390912061
2640,106.0,65,77,1.3410938473894785,440.287822879633,9.154374076352408
2278,90.0,59,55,7.38636862246941,972.752973834988,21.157251832143693
2689,74.0,48,54,16.14071385301161,1551.5206497050929,29.668113511972937
2700,58.0,39,8,28.71787337112221,2017.787350398802,38.97886650930336
2858,42.0,43,8,31.412315004384546,2473.260676525528,49.87737664309293
2288,81.0,-2,74,10.658207947651736,560.0723524567168,11.45140268386328
2119,65.0,1,5,17.77899810793396,930.4128539881004,20.3687655620344
2896,49.0,10,47,16.287741921199572,1505.5289653085229,31.624274153724365
2725,33.0,36,66,29.74457678173542,2056.096738141729,41.25317910350133
2115,17.0,-21,66,29.55461547977914,2469.3349495283737,50.4694530172297
2475,121.0,47,96,3.499886480199573,501.0775871102865,11.391238022349375
2708,105.0,21,8,11.539783126944588,1039.464569175148,21.15824170321072
2969,89.0,43,6,23.14358521039261,1544.436626855589,29.435727110511465
2508,73.0,7,15,18.662524078530357,2090.92794034228,41.12374563576572
2122,57.0,58,15,27.89616892172957,2421.5570899544223,50.525090425125896
2332,133.0,38,56,2.1659466768554987,551.2459781774778,11.002180495555107
2119,117.0,24,6,12.968413179135004,903.9071907085278,19.15934676005745
2823,101.0,69,87,23.097040988160916,1429.6231127968206,31.50438832960647
2174,85.0,31,59,23.88843204296438,1927.8764325816576,40.10348629226638
2963,69.0,45,59,33.17017420919949,2468.978984393932,49.20591282859182
2548,135.0,68,90,3.4741779076669728,483.466234183782,8.049368737221577
2034,119.0,76,14,9.924520610128877,901.2108907714644,18.758712827120632
2750,103.0,74,80,15.207004124584817,1495.1170141222929,28.505658482555067
2598,87.0,38,48,19.049447915767605,1946.3270371522683,38.32207097458336
2922,71.0,113,48,27.03409958844572,2540.378170139238,50.3521858898812
2066,103.0,7,65,0.4547545679579321,592.8630496911637,11.38196672010441
2320,87.0,5,3,10.862056466244722,961.452799595158,20.876155989578848
2462,71.0,11,30,18.946275143483785,1427.6612207870187,29.36100335674984
2535,55.0,-11,19,18.54390094647135,2039.2852458499456,39.437900868666055
2215,39.0,49,19,29.406859711783497,2469.058780469008,49.42324585014851
2770,70.0,45,5,9.99636403453871,474.75813458029705,8.39121352415162
2070,54.0,42,99,11.086065177764548,982.7428072014284,21.22902310478899
2074,38.0,44,60,18.390570160432464,1555.9640452518638,29.25445965358189
2434,22.0,46,49,21.814816544540296,2004.47872864686,38.91343855863883
2578,6.0,89,49,31.227796454714912,2440.6612196512,49.84700679017239
2047,74.0,80,63,3.54102687379789,500.3148290100082,10.443725102300768
2124,58.0,58,72,9.730317592339272,1032.4904710399496,20.50890267921136
2094,42.0,50,58,13.139567930748312,1571.0315398508126,29.73208136628905
2528,26.0,82,93,25.77721769541804,1915.119686631403,39.6441914669938
2343,10.0,113,93,24.34549393529035,2458.538957289553,51.64089125317034
2970,114.0,91,13,0.5707880903299389,465.87018007926,8.804217206127385
2922,98.0,63,73,8.975383855409913,1070.7630676866945,21.50772031386297
2173,82.0,107,68,16.39685695014491,1537.4362928545108,31.24969122811768
2162,66.0,70,64,29.755089238482963,2048.421858498108,40.769511696157885
2141,50.0,95,64,26.39798587843482,2515.5030817284023,49.42138566788461
2178,98.0,73,46,7.997145090806629,421.5429784766391,9.586386766588252
2201,82.0,64,83,17.864636471709677,1053.9921341697582,21.888654708579345
2549,66.0,93,16,16.84674185108796,1583.074938361202,30.59340964711112
2103,50.0,81,29,19.18072421184697,1900.8461626295125,40.21230166433781
2972,34.0,110,29,34.65037873690807,2462.672954604875,50.4757027134287
2214,81.0,19,10,7.3206893149798,532.1265437957804,11.652971527242302
2597,65.0,33,49,10.898636388157652,951.474188773884,19.6916442111904
2669,49.0,1,81,22.21879717788062,1585.951776643889,31.21511239906529
2888,33.0,34,81,21.11963363987992,1924.91843261342,38.04700652549327
2001,17.0,44,81,24.103896761351287,2460.6457953591434,49.47338792538393
2896,113.0,53,88,1.611247080610222,428.411677172,8.93559486626273
2927,97.0,42,34,15.154648381178488,993.7685653883678,18.917055343807498
2663,81.0,73,40,13.408361365974296,1502.2540784891423,28.53371663225616
2985,65.0,74,88,22.97092028227504,2093.2392409317945,41.55226110761405
2364,49.0,39,88,34.73193963714842,2466.447726064116,51.912892333917455
2974,67.0,19,36,6.760461445194834,483.7450795825554,8.777512293171494
2483,51.0,33,27,9.485626381375852,985.2870616873132,21.777515885790784
2831,35.0,36,70,19.101452916809865,1519.4701268078643,29.798669834530067
2978,19.0,-20,85,23.169619602367398,2030.5032021246188,40.51616640342897
2531,3.0,37,85,25.902761571596315,2522.7389432448404,50.42396446516716
2917,75.0,-8,86,6.004415736696879,421.7764204771269,11.5433623563749
2674,59.0,-8,86,15.960538719597032,946.9217098350684,19.82804468755476
2072,43.0,21,68,21.514162820754407,1528.9197549774483,28.27749044014176
2177,27.0,-25,79,25.9684337187973,1902.9233537665996,39.26925455093286
2052,11.0,45,79,28.307491381334707,2542.362296969617,49.03490153916007
2577,126.0,82,42,8.160686188769196,531.0918948566681,9.753113800040412
2359,110.0,65,66,15.588520608179264,976.2703971492476,21.06632660980437
2664,94.0,58,56,19.324976320813708,1515.683447885776,31.38161918978069
2624,78.0,117,3,20.432181821860343,2025.9899667291168,41.99346095692147
2793,62.0,86,3,28.50207235939169,2501.4106145645587,51.237961586661065
2014,102.0,45,48,10.970217896465732,522.4646187237483,11.767747426441078
2742,86.0,23,56,9.590190870104312,922.749259736459,18.58627697745952
2073,70.0,65,19,14.87060006230585,1563.1759586626442,30.23319824066481
2234,54.0,27,84,29.620210258213135,1935.959826279412,41.23145500811773
2948,38.0,44,84,30.92918803783669,2569.3484417003237,49.17810905295379
2031,75.0,96,2,8.071203263005563,597.2445991064316,11.135488251334037
2897,59.0,84,73,15.239123767737569,985.7328326665788,18.60007009640505
2763,43.0,74,93,23.92817761491046,1591.214831295695,31.39424801824854
2881,27.0,119,33,20.144388210185927,1929.1474919510097,41.95072552378242
2641,11.0,101,33,32.3728204711133,2443.165366599506,49.006652574621086
2875,111.0,84,1,4.477074664755927,541.4859763308611,8.995056302016087
2930,95.0,67,18,16.891546084308455,917.3082602572164,19.63671500244929
2474,79.0,94,65,15.897029134072406,1432.1565916099512,30.04614014049829
2085,63.0,86,19,28.250483186914494,2037.9017920875249,38.13264323206806
2521,47.0,127,19,24.553493371568287,2441.2387755408326,48.377901903386594
2084,128.0,100,79,7.693484465547653,487.6607744731068,11.263688753289047
2501,112.0,78,78,15.785915674811037,942.85619945627,19.18822050581661
2373,96.0,74,74,17.29827617988155,1596.397708352,29.28170600399317
2866,80.0,122,88,18.762211567161067,2007.000927484204,39.01894421600644
2096,64.0,134,88,24.044835808148967,2517.864464592021,51.35290165480616
2964,131.0,37,17,10.508958741989291,567.4870799623162,10.593587698080649
2085,115.0,40,48,12.721467335138094,1038.6910414697927,19.30023236912852
2369,99.0,41,96,20.944554017892973,1416.6483898770173,30.614737955988417
2288,83.0,-2,73,21.44367353630679,1944.0421195093625,40.39290164604377
2851,67.0,16,73,26.89832003559335,2499.160510795408,49.80668916534636
2697,130.0,50,13,9.496167200910172,499.7547043864672,11.825905271331637
